"KmeansGroup" "FoldChangeQ95" "SmExp1" "SmExp2" "SmExp3" "SmExp4" "SmExp5" "SmExp6" "SmExp7" "SmExp8" "SmExp9" "SmExp10" "SmExp11" "SmExp12" "SmExp13" "SmExp14" "SmExp15" "SmExp16" "SmExp17" "SmExp18" "SmExp19" "SmExp20" "SmExp21" "SmExp22" "SmExp23" "SmExp24" "SmExp25" "SmExp26" "SmExp27" "SmExp28" "SmExp29" "SmExp30" "SmExp31" "SmExp32" "SmExp33" "SmExp34" "SmExp35" "SmExp36" "SmExp37" "SmExp38" "SmExp39" "SmExp40" "SmExp41" "SmExp42" "SmExp43" "SmExp44" "SmExp45" "SmExp46" "SmExp47" "SmExp48" "SmExp49" "SmExp50"
"St18" 6 0.848752631780821 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.253476916721075 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.222155779114728 -0.240339386198434 -0.24682398547803 -0.231315566965072 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.266455792543918 -0.214159790570697 -0.243423230556417 -0.239289678021915 -0.208964497402774 -0.248244451643574 -0.266455792543918 -0.246767152998527 -0.192367807105636 -0.221123976406779 -0.266455792543918 -0.266455792543918 -0.266455792543918 0.150471963587417 -0.082273654607211 0.138455742916809 0.0998248444468432 -0.129885207103743 -0.266455792543918 -0.266455792543918 6.57803614079401 0.373551544421562 1.25472688273845 1.2375535214384
"Pfkfb2" 6 1.98530369638617 0.0516056047337068 0.0316750863146695 -0.674335507745462 -0.674335507745462 -0.674335507745462 -0.114976397500899 -0.381477570013402 -0.0378226691079894 -0.469891105577468 -0.155889644570239 0.123165242991444 -0.0515904599919061 1.59708394834736 -0.0514900569950128 -0.674335507745462 -0.337451472261541 -0.563698625325659 -0.335840787128458 -0.17464220437171 -0.351500409829768 -0.31178364227938 -0.534821949597903 -0.384617728261083 -0.674335507745462 -0.125274029043783 -0.6143161969321 -0.324249345952452 -0.208816933571481 0.044314779687484 -0.0903118746239817 0.0247658254011019 -0.474705809225415 -0.150157072945585 -0.508397308970919 -0.242222953647171 -0.261605804770333 -0.674335507745462 -0.674335507745462 -0.674335507745462 -0.674335507745462 -0.674335507745462 -0.367479825970262 0.84082466197379 0.606215383905097 -0.674335507745462 -0.674335507745462 4.64502950152487 0.984876046497827 2.30293803569065 2.47926015795727
"Tmem132d" 6 1.38723392823641 -0.336871298232037 -0.0992790428078687 -0.125673223247032 0.0298239934818707 -0.568911173245966 0.0192873478620321 0.1640832591992 0.373012746030928 0.513412187698091 0.214496049284144 1.5924891118507 2.12642606095165 0.602977155948825 0.217860976844413 -0.568911173245966 -0.136802849851975 -0.568911173245966 -0.130831766762832 -0.568911173245966 -0.432944168445768 -0.535300811493049 -0.5047814168792 -0.0239053675573336 -0.568911173245966 -0.568911173245966 -0.475639046690079 -0.568911173245966 -0.568911173245966 -0.568911173245966 -0.568911173245966 -0.439158154501167 -0.49452835462428 -0.568911173245966 -0.527349805973696 -0.301707031476338 -0.568911173245966 -0.568911173245966 -0.568911173245966 -0.568911173245966 -0.568911173245966 -0.568911173245966 -0.102833477566461 0.554317064898119 -0.0930240122354814 -0.568911173245966 -0.568911173245966 5.43179875449678 0.914105605064439 0.292251396573638 1.13636648159671
"9330159F19Rik" 6 1.89495671511327 -0.19168180584919 0.0283410698166848 -0.881464923096764 -0.881464923096764 -0.881464923096764 -0.308534588565564 0.253903637734198 0.194972292032312 0.369071042682502 0.0779566918302445 0.110197389446453 0.460209213932764 0.175711304582727 -0.623495949579228 -0.881464923096764 -0.554711073355858 -0.562028370725225 -0.313089877824258 -0.0373993143761942 -0.378693219057658 -0.451771475737014 -0.38766586861249 0.00139026926683846 -0.881464923096764 -0.513641364287555 -0.394128971633723 -0.881464923096764 -0.360233893097277 0.0362893547681733 -0.433769354405336 -0.663282271641643 -0.642576664474075 -0.541544594905813 -0.532965886035699 -0.265931273913426 -0.816166986176112 -0.404654056402561 1.5287632252634 -0.881464923096764 -0.881464923096764 0.654163056931613 1.01591031768692 2.19456957044497 0.411828814227312 0.692626839352061 -0.881464923096764 3.63844007865124 0.559957331531796 3.34376323708215 -0.331870283850858
"Hdac9" 6 1.26966562649654 -0.483601604434842 -0.357746865719274 -0.575747207700226 -0.575747207700226 -0.575747207700226 -0.409795739525914 -0.312550546677389 -0.46042810673664 -0.0636494479941454 -0.464074085341145 -0.348368620737229 -0.307976032029841 -0.27281701838425 -0.575747207700226 -0.575747207700226 -0.575747207700226 -0.575747207700226 -0.320356494966225 -0.575747207700226 -0.575747207700226 -0.413844258759148 -0.0891082941483084 -0.501379203796748 2.15410898507045 -0.200263649151559 -0.389943447330672 -0.460510473505153 -0.122741306097038 -0.199574815710907 -0.449941933081355 -0.162360929368833 -0.0563449413245076 -0.475601312731638 -0.140476679084476 0.0438777239874293 0.103250167773461 0.332895640326327 -0.575747207700226 -0.575747207700226 0.75697563410627 1.53551977812293 0.550036223470379 0.944732774508721 0.621425797631758 -0.575747207700226 -0.575747207700226 5.57605295909452 0.357580713396871 0.859229463130118 -0.157181980375607
"Il1rap" 6 1.5800226042795 0.253804755174332 -0.138589951863722 -0.427695982515234 -0.964585889434463 -0.964585889434463 -0.415138933968127 -0.420566986754821 -0.156603388965837 1.86816312678695 0.0133232357872775 0.742186281743591 0.381112694294497 0.620722146677374 -0.0631348973309254 -0.964585889434463 -0.323675123818283 -0.214327625920466 -0.159251026174766 0.339071409970365 -0.560171137510289 -0.416977389130459 -0.657799527654607 -0.390237174085439 -0.964585889434463 -0.964585889434463 -0.307461569850697 -0.0337049665168147 0.668291022311839 -0.447178991748958 0.713525959187089 0.294749677533003 0.242895039713529 -0.200222404082943 0.125281291632315 0.10308120747831 0.296414977525265 0.0193246756155433 2.00617075138824 -0.964585889434463 -0.964585889434463 0.644281708356952 -0.709963656267225 -0.964585889434463 -0.124289406427702 -0.964585889434463 -0.964585889434463 4.78884692281794 1.22785085454818 -0.707818246425841 -0.408453061464303
"Ppard" 6 1.86540788649647 -0.476324191815232 -0.435379255598261 -0.567757535406415 -0.352016779426913 -0.99631446076889 -0.317874151837163 -0.14433891774266 -0.372413936670722 -0.370402062708717 -0.367353140705033 -0.497633712835738 -0.0875941646688538 -0.391991051792337 -0.377931531143855 -0.706692649476682 -0.493374100152633 -0.807942445628156 -0.515466364717735 -0.599513066959903 -0.790246214758922 -0.325438357883245 -0.549180726177455 -0.298850472535344 -0.99631446076889 -0.335755218121325 0.384990502149967 0.0337676355276164 0.000231810521161903 -0.196588352745815 -0.0686611151020428 0.168195534398952 0.178681989638151 0.14348056465558 0.0517739906907074 -0.271609023069011 -0.0485337322982371 0.427564732771232 0.5166396352483 -0.99631446076889 -0.253349516167083 -0.99631446076889 0.189187932941852 0.437540203682565 0.533954224092786 0.354705900551518 -0.99631446076889 4.70667714131387 2.29505901935507 1.34027872411374 2.3736466638404
"Carns1" 6 1.68050445105948 0.79601224355949 0.306450452276192 -0.373796985649234 1.99212505425804 -1.17927587798648 0.525037017853328 0.685675097817339 -0.692019035793669 0.0871229519024161 0.392013720785292 0.756345010148324 1.30745715686783 0.303318185222676 1.98572496448901 -1.17927587798648 -0.294138663771192 -0.59081122474888 -0.107896771638048 -0.557700464792228 -0.438482867808164 -0.350286529030871 0.305212494864737 0.349961315050964 -1.17927587798648 0.287438106628929 0.144926033282227 -0.779359329941717 -0.184519658321428 0.0303768708328546 -0.0322512278270147 -0.977284156799779 -0.329216107317332 -0.167064174970633 0.250866488387322 -0.427169433156753 0.970163830509656 -0.569286768569098 -1.17927587798648 -1.17927587798648 -1.17927587798648 -1.17927587798648 -0.285892746508093 -0.43328582117781 1.15048737267614 -1.17927587798648 -1.17927587798648 3.96428106787309 0.0241001932154736 0.245636217291662 -0.337291427152221
"Prkca" 6 0.984854467884359 -0.599419755030972 -0.706376053098447 -0.765070311415241 -0.676552257672288 -0.765070311415241 -0.604600385776881 -0.67628220526475 -0.641947307746363 -0.685959672806407 -0.641507528765122 -0.670775620517254 -0.424223855916398 -0.543324206823973 -0.493546961706683 -0.621697299786061 -0.568696349187544 -0.636146038963013 -0.445249784959927 -0.66283617973507 -0.581774010746655 -0.42221679240382 -0.441201542896525 -0.568353055200072 0.0839669512707053 0.51128979436581 0.625469776202893 0.571511116308336 0.515243034741904 0.913206485171409 0.966528323111547 0.382784641976311 0.408012296648723 -0.273300293277178 0.0334610514952785 0.0952088332663194 0.0782622745677791 0.131914234666623 0.126101416205185 1.04553733815473 -0.323405430190033 -0.181293419247525 -0.387923223993187 -0.402624537818988 0.364277131738558 -0.0893378782476806 -0.765070311415241 5.61671344589682 0.969380773648475 0.391479706904976 1.45057948779779
"Zfhx3" 6 1.31755535611295 0.0590417347348102 0.102759084253521 0.306428820505288 -0.372705727061972 0.128209167374123 0.0879300790970108 0.234612966009176 0.115707996375281 0.38957278921243 0.527450434657281 1.35751151858581 1.33536816279611 1.48412202015438 0.698688581428848 0.448073244913245 0.02339978257901 -0.154722920507797 0.0200191818498279 -0.00529747333378821 -0.210014521710848 -0.319735222034142 -0.0492766492601282 0.138907425811818 -0.424951343405011 -0.479677420767094 -0.517677800285083 -0.508828516253189 -0.527554153592932 -0.434454561137388 -0.516206275449096 -0.556420487471586 -0.591000916699143 -0.711236605471294 -0.699004788953763 -0.720077052418033 -0.729197258513411 -0.62136710816193 -0.802900419274713 -0.295128622414284 -0.585928947069409 -0.736252302902499 -0.586606199863914 -0.598364868658782 -0.542063363676613 -0.802900419274713 -0.802900419274713 5.65429483541483 0.0189203401023155 0.0745639898539847 0.379314853075217
"Stmn4" 6 1.60008768240941 1.36901844408552 1.05344628563651 -0.0901157143732856 -0.844541835131042 -0.435784829616029 -0.35630987271386 0.286501149842142 0.541181859705197 -0.489164856479069 0.144982903595795 0.360514593238625 0.143791039171343 0.0797394914654211 -0.0182011320703369 -0.59896612298747 -0.359303277268498 -0.384700318114805 0.0251921583354554 -0.340242898534459 -0.657189079285592 0.972030516045638 0.72277414700528 0.267250671390646 0.507124058419167 -0.0332370366304902 -0.585446999951742 -0.079619153371081 -0.128999754335413 0.0249432902188684 0.0873838655959693 -0.487122866440072 -0.529208073362089 -1.1376763797513 -0.954037421490132 -0.889324162480206 -1.09034458523209 -0.846031379881733 -0.675990396776936 -0.0338195673263171 -0.536483946893692 -0.37956757523561 -0.354386035174024 -0.462691483643654 -1.26491380438389 -1.3759570576067 2.26110794174541 4.1458280816208 -0.702444136083819 2.51703688057966 0.0118866925185689
"Nckap5" 6 1.80894063121856 -0.806894349005795 -0.879883385929868 -0.751571961115664 -0.94023441169689 -0.94023441169689 -0.822920208134406 -0.908926556731831 -0.729668725081755 -0.433136338624649 -0.790204877854381 -0.577245466277368 -0.70028540733656 -0.0198787018333947 -0.419201682696865 -0.94023441169689 -0.250448963489556 -0.693727243179516 -0.37518516191835 -0.253472740961473 -0.14283910703149 -0.212463770059551 -0.13333255328221 -0.545981824779812 -0.0476759641297337 -0.661324582072691 -0.104554340496233 -0.116002378437766 -0.0986540661425779 0.0848938440672675 0.489957284436994 0.2827509244721 0.248337002259195 0.0334337319677087 0.231664017271397 1.13016224941807 1.12230444038567 0.222451582596138 2.89288273203573 2.12311364772001 -0.94023441169689 1.42495138882791 0.3635411760758 0.643647701667882 -0.600297466631759 -0.94023441169689 -0.94023441169689 3.80646378883606 0.273663547703906 0.731426541552438 -0.197401939096255
"Grm5" 6 1.29225742355804 -0.294664083415198 -0.229903861316075 0.00763952458996229 -0.45204687352081 -0.45204687352081 -0.240415924573994 -0.336279279951685 0.0698013938846087 0.271491741738372 -0.45204687352081 0.0506095687225648 -0.45204687352081 -0.0867764889147225 -0.45204687352081 -0.45204687352081 -0.311526602865093 -0.45204687352081 -0.407860821149414 -0.45204687352081 -0.45204687352081 -0.356704850105924 -0.45204687352081 -0.240548543726981 -0.45204687352081 0.253868181525746 -0.45204687352081 -0.295228959062234 -0.234611733263351 -0.336406858204503 -0.34494681668475 -0.155233060922288 0.0225931258988393 -0.239633940889795 0.0178388701987255 -0.341203565235527 -0.0732635875847115 -0.0919288392993118 -0.45204687352081 -0.45204687352081 -0.45204687352081 0.883236993074948 -0.202573667390718 -0.45204687352081 -0.20889831859333 -0.45204687352081 -0.45204687352081 5.88640383068059 2.13949062176025 0.64331174784732 1.62691050304421
"Tle6" 6 1.20125860627779 -0.377604313883507 -0.137097785477964 -0.154508561586828 -0.494988751350914 -0.494988751350914 -0.328037735536998 -0.220390547620187 -0.255977816011091 -0.494988751350914 -0.347452824951953 -0.330284172368062 -0.413058756427577 -0.282441092542523 -0.494988751350914 -0.494988751350914 -0.164276836302228 -0.226359415742534 -0.285683980771484 -0.380107069937823 -0.43437713392572 -0.314086346457229 -0.375254000489438 -0.0598741132985241 0.476938683928168 -0.296045575802879 -0.234694552280928 -0.367855897196176 -0.164388846860154 -0.380460627176836 -0.398500690587131 -0.404940859058024 -0.342523391483519 -0.447353554789195 -0.315271226068383 -0.263286555342433 -0.494988751350914 -0.494988751350914 0.263524945072935 0.584851917909621 0.204604851556999 -0.090899556079222 -0.00138942416088482 0.903032196060466 0.433751642060625 -0.494988751350914 -0.494988751350914 6.09612819070235 1.58837781398233 0.0516511420051458 1.44526203281923
"Elmod1" 6 1.71546766053153 -0.451195557291437 -0.466508554620375 -0.478108742206973 -0.693653046012662 -0.693653046012662 -0.693653046012662 -0.420384740073977 -0.636800353812877 -0.483446897354848 -0.487817032462801 -0.479118614707718 -0.693653046012662 -0.693653046012662 1.04002121017951 -0.1699219559399 0.49617028249181 0.136170580969299 0.203188611807296 0.22180058962827 -0.0568648815152066 0.0969339230108952 0.102277787525181 -0.314370628899141 -0.693653046012662 -0.693653046012662 -0.0237905124222819 -0.144502124490054 -0.14946654905254 -0.220387787882497 -0.222239308843563 -0.258815274666601 -0.273532228010262 -0.693653046012662 -0.237784615050798 -0.364862097717699 0.095398581072876 -0.448769206680576 0.0305055847748829 -0.693653046012662 -0.693653046012662 -0.693653046012662 0.177274948968067 -0.0829780085971119 2.15960088746431 -0.693653046012662 -0.693653046012662 4.76343363646453 0.79578125763619 2.68249156699218 1.17263816094702
"Elfn2" 6 1.04818011699134 -0.451405005674945 -0.451405005674945 -0.0759602909620715 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 0.0153860307595845 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.451405005674945 -0.401690265641537 -0.451405005674945 -0.451405005674945 -0.451405005674945 0.132001571558837 0.0306593807402298 -0.245514974450159 -0.24278419604917 0.162285773379002 -0.0348598237082392 -0.127444970429163 -0.269309550811673 -0.277048252161766 -0.0406898146878659 -0.0585338557126041 0.133221679249281 0.245065317586628 0.247226350240486 -0.451405005674945 -0.451405005674945 0.693497224823762 -0.316278513240359 -0.0833589822014343 1.338375210583 -0.451405005674945 -0.451405005674945 5.72199867333287 2.75275304205333 0.35243173266538 0.585516527965929
"Nat14" 6 2.14890795326417 0.239078096991181 0.0661916614716143 0.341130375731987 -0.175497699175567 -1.06099039008384 0.0368918474047434 -0.0335465880611218 -0.153020557932657 -0.644802215121479 0.0601136824740153 0.473977598845143 0.00940252176713783 1.02355024257889 -0.33031115376289 -0.804670830848925 -0.778052600793895 -0.846638634327435 -0.503485160828575 -0.973877464738934 -0.853498975159116 -0.414580815332377 -0.336955792789305 -0.390740399812892 0.479356190285013 0.373163212637957 0.0339275158464904 0.0538794829790767 -0.0811168128820594 -0.231625161524305 -0.178448165358589 0.025847788959744 -0.693758667170613 -0.149085467197623 -0.273049416720785 -0.0900872225961314 -0.112111426628842 -0.575300902340679 0.662913991012981 -1.06099039008384 -1.06099039008384 -1.06099039008384 -0.585958800023432 -0.190299226142895 0.221743602789513 -1.06099039008384 -1.06099039008384 2.80849326630173 1.34274812621829 3.03689235384679 3.32825298636772
"Tmem35" 6 2.08442960931111 -0.429525458661815 -0.435980189093266 -0.479854701531102 -0.484895786005011 -0.122747661553755 -0.407525869157753 -0.4478677500155 -0.578981626353143 -0.566199214333464 -0.475028792933859 -0.228204778653396 -0.248764135567314 -0.204730926353185 -0.513601145454255 -0.380503929007656 -0.459549199758736 -0.503248825093325 -0.382686651983645 -0.532574184951484 -0.502110384159349 -0.373697878827698 -0.308340729593318 -0.328319685871563 -0.000444879481499925 -0.509537241813907 -0.359403980983241 -0.325579181344099 -0.333271209391329 -0.240860338393691 -0.335117476104407 -0.388461787160311 -0.359821694413691 -0.220819932000587 -0.29942497210298 -0.479461005996398 -0.230613601432487 -0.322840254377428 0.0354635856738033 -0.600255971238161 0.202274798217804 0.0855583722037871 0.536858713659163 0.020904951113698 -0.41581423113667 -0.600255971238161 3.08337862391155 4.44845400543199 0.701906180298378 2.08275876930761 2.13493562439374
